ma_san_pham,ten_san_pham,nganh_hang,shop,gia,gia_goc,ty_le_giam,luot_ban,danh_gia,url,da_kiem_tra_gia_ao
20541866,"Dầu gội Selsun chống gàu, sạch gàu & hết ngứa da đầu Selsun Anti-Dandruff Shampoo 50ml",Làm đẹp - Sức khỏe,Tiki,54000,74000,0.27,173271,4.8,https://tiki.vn/dau-goi-selsun-chong-gau-sach-gau-het-ngua-da-dau-selsun-anti-dandruff-shampoo-50ml-p20541866.html?spid=20541867,False
10640154,Sữa rửa mặt kiểm soát nhờn ngăn ngừa mụn dạng gel Acnes Oil Control Cleanser 100g,Làm đẹp - Sức khỏe,Tiki,62000,77000,0.19,150934,4.7,https://tiki.vn/sua-rua-mat-kiem-soat-nhon-ngan-ngua-mun-dang-gel-acnes-oil-control-cleanser-100g-p10640154.html?spid=10862885,False
6874429,Miếng dán mụn giúp giảm mụn sưng viêm Acnes Clear Patch (24 Miếng),Làm đẹp - Sức khỏe,Tiki,52000,65000,0.2,204104,4.7,https://tiki.vn/mieng-dan-mun-giup-giam-mun-sung-viem-acnes-clear-patch-24-mieng-p6874429.html?spid=10863062,False
5902685,"Sữa rửa mặt vitamin làm sáng da, mờ sẹo thâm dạng kem Acnes Vitamin Cleanser 100g",Làm đẹp - Sức khỏe,Tiki,62000,77000,0.19,183757,4.8,https://tiki.vn/sua-rua-mat-vitamin-lam-sang-da-mo-seo-tham-dang-kem-acnes-vitamin-cleanser-100g-p5902685.html?spid=10863053,False
5560235,Gel bôi trơn Durex Play Classic 50ml,Làm đẹp - Sức khỏe,Tiki,83000,118000,0.3,42172,4.6,https://tiki.vn/gel-boi-tron-durex-play-classic-50ml-p5560235.html?spid=10674054,False
2042227,Bao cao su Durex Invisible Extra Thin Extra Lubricated 1 Hộp 10 Bao,Làm đẹp - Sức khỏe,Tiki,282000,454000,0.38,13932,4.8,https://tiki.vn/bao-cao-su-durex-invisible-extra-thin-extra-lubricated-1-hop-10-bao-p2042227.html?spid=2042809,False
1640153,Son dưỡng có màu tự nhiên LipIce Sheer Color Q Strawberry Tea (Trà dâu) 2.4g,Làm đẹp - Sức khỏe,Tiki,71000,89000,0.2,37343,4.7,https://tiki.vn/son-duong-co-mau-tu-nhien-lipice-sheer-color-q-p1640153.html?spid=272151746,False
1634983,Phim Thấm Dầu Acnes Oil Remover Film 50 Tờ,Làm đẹp - Sức khỏe,Tiki,59000,69000,0.14,83342,5.0,https://tiki.vn/phim-tham-dau-acnes-oil-remover-film-50-to-p1634983.html?spid=10862503,False
1634981,"Giấy thấm dầu kiểm soát nhờn, ngừa mụn Acnes Oil Remover Paper 100 tờ",Làm đẹp - Sức khỏe,Tiki,29000,34000,0.15,179970,4.7,https://tiki.vn/giay-tham-dau-kiem-soat-nhon-ngua-mun-acnes-oil-remover-paper-100-to-p1634981.html?spid=10862722,False
632680,"Dầu gội Selsun chống gàu, sạch gàu & hết ngứa da đầu Selsun Anti-Dandruff Shampoo 100ml",Làm đẹp - Sức khỏe,Tiki,84000,99000,0.15,578888,4.8,https://tiki.vn/dau-goi-selsun-chong-gau-sach-gau-het-ngua-da-dau-selsun-anti-dandruff-shampoo-100ml-p632680.html?spid=10862721,False
631959,Kem mờ sẹo và thâm dạng gel Acnes Scar Care 12g,Làm đẹp - Sức khỏe,Tiki,67000,84000,0.2,22999,4.7,https://tiki.vn/kem-mo-seo-va-tham-dang-gel-acnes-scar-care-12g-p631959.html?spid=10862535,False
631498,Kem dưỡng cải thiện lão hóa Hada Labo Pro-Aging Retinol B3 Cream 50g,Làm đẹp - Sức khỏe,Tiki,243000,304000,0.2,7205,4.7,https://tiki.vn/kem-duong-cai-thien-lao-hoa-hada-labo-pro-aging-retinol-b3-cream-50g-p631498.html?spid=10862543,False
630778,"Kem chống nắng Skin Aqua dưỡng trắng, kiểm dầu, dùng hàng ngày dạng sữa Sunplay Skin Aqua Clear White Eco Việt Nam SPF50, PA++++ 55g",Làm đẹp - Sức khỏe,Tiki,187000,234000,0.2,42350,4.8,https://tiki.vn/kem-chong-nang-skin-aqua-duong-trang-kiem-dau-dung-hang-ngay-dang-sua-sunplay-skin-aqua-clear-white-eco-viet-nam-spf50-pa-55g-p630778.html?spid=10862294,False
630777,"Kem chống nắng Sunplay cực mạnh dạng sữa Sunplay Super Block SPF 50+, PA++++ 70g",Làm đẹp - Sức khỏe,Tiki,159000,199000,0.2,33003,4.8,https://tiki.vn/kem-chong-nang-sunplay-cuc-manh-dang-sua-sunplay-super-block-spf-50-pa-70g-p630777.html?spid=10861844,False
385568,Bao cao su Durex Fetherlite Hộp 3 Bao,Làm đẹp - Sức khỏe,Tiki,64000,84000,0.24,19107,4.7,https://tiki.vn/bao-cao-su-durex-fetherlite-hop-3-bao-p385568.html?spid=85503,False
278998871,Sữa rửa mặt sen Hậu Giang Cocoon 310ml,Làm đẹp - Sức khỏe,Tiki,339000,339000,0.0,772,0.0,https://tiki.vn/sua-rua-mat-sen-hau-giang-cocoon-310ml-p278998871.html?spid=278998872,False
278979269,Kem Nhuộm L'Oreal Paris Dưỡng Tóc Phủ Bạc Excellence Crème 172ml,Làm đẹp - Sức khỏe,Tiki,183000,229000,0.2,18,5.0,https://tiki.vn/kem-nhuom-l-oreal-paris-duong-toc-phu-bac-excellence-creme-172ml-p278979269.html?spid=278979293,False
278965278,Dung dịch vệ sinh Mistine Ladycare Intimate Cleanser Cool,Làm đẹp - Sức khỏe,Tiki,32500,84000,0.61,106,5.0,https://tiki.vn/dung-dich-ve-sinh-mistine-ladycare-intimate-cleanser-p278965278.html?spid=278965304,False
277775740,Dung dịch chống muỗi dạng phun sương Rohto Mentholatum Remos Hương Lavender 70ml,Làm đẹp - Sức khỏe,Tiki,37000,41500,0.11,38464,4.8,https://tiki.vn/dung-dich-chong-muoi-dang-phun-suong-rohto-mentholatum-remos-huong-lavender-70ml-p277775740.html?spid=277775741,False
276111614,Phấn phủ kiềm dầu PERFECT DIARY chống thấm nước kiểm soát dầu lên đến 12h với 3 màu tùy chọn 7g,Làm đẹp - Sức khỏe,Tiki,187500,289000,0.35,108,4.8,https://tiki.vn/phan-phu-kiem-dau-perfect-diary-chong-tham-nuoc-kiem-soat-dau-len-den-12h-voi-3-mau-tuy-chon-7g-p276111614.html?spid=276111622,False
276003895,Tẩy Da Chết Mặt Cà Phê Đắk Lắk Cocoon 150ml,Làm đẹp - Sức khỏe,Tiki,146000,171818,0.15,33230,4.8,https://tiki.vn/ca-phe-dak-lak-lam-sach-da-chet-mat-cocoon-150ml-p276003895.html?spid=276003896,False
275970374,Dầu xả bưởi Cocoon 310ml,Làm đẹp - Sức khỏe,Tiki,148500,191455,0.22,1561,5.0,https://tiki.vn/dau-xa-buoi-310ml-p275970374.html?spid=275970375,False
275970279,Tẩy da chết cơ thể cà phê Dăk Lăk  Cocoon - Hũ 200ml,Làm đẹp - Sức khỏe,Tiki,113000,132545,0.15,11607,4.7,https://tiki.vn/ca-phe-dak-lak-lam-sach-da-chet-co-the-200ml-p275970279.html?spid=275970280,False
275969670,Mặt nạ nghệ Hưng Yên Cocoon 30ml,Làm đẹp - Sức khỏe,Tiki,121500,152182,0.2,10499,5.0,https://tiki.vn/mat-na-nghe-hung-yen-30ml-p275969670.html?spid=275969671,False
275969483,Nước sen Hậu Giang (toner) giúp phục hồi cho da rất nhạy cảm Cocoon 310ml,Làm đẹp - Sức khỏe,Tiki,249500,299455,0.17,8175,4.5,https://tiki.vn/nuoc-sen-hau-giang-310ml-p275969483.html?spid=275969484,False
275085347,Sữa rửa mặt dưỡng trắng Hada Labo Perfect White Tranexamic Acid Cleanser 15g,Làm đẹp - Sức khỏe,Tiki,15000,20000,0.25,388,0.0,https://tiki.vn/sua-rua-mat-duong-trang-hada-labo-perfect-white-tranexamic-acid-cleanser-15g-p275085347.html?spid=275085348,False
274656798,Kem chống nắng dạng gel dịu nhẹ cho da nhạy cảm và trẻ em Anessa Mineral UV sunscreen mild gel For Sensitive Skin & Babies SPF 35+ PA++++ 90g,Làm đẹp - Sức khỏe,Tiki,465000,575000,0.19,129,4.5,https://tiki.vn/kem-chong-nang-dang-gel-diu-nhe-cho-da-nhay-cam-va-tre-em-anessa-mineral-uv-sunscreen-mild-gel-for-sensitive-skin-babies-spf-35-pa-90g-p274656798.html?spid=274656799,False
273598230,Máy Tăm Nước Không Dây LocknLock Cordless Oral Irrigator,Làm đẹp - Sức khỏe,Tiki,650500,1495000,0.56,11249,4.7,https://tiki.vn/may-tam-nuoc-khong-day-locknlock-cordless-oral-irrigator-p273598230.html?spid=82721612,True
273455553,Lăn Ngăn Mùi NIVEA MEN Dry Impact Khô Thoáng (50ml) - 81610,Làm đẹp - Sức khỏe,Tiki,59500,72000,0.17,133989,5.0,https://tiki.vn/lan-ngan-mui-nivea-men-dry-impact-kho-thoang-50ml-81610-p273455553.html?spid=273455554,False
273455551,Lăn Ngăn Mùi NIVEA Extra Brightening Trắng Mịn Mờ Vết Thâm (50ml) - 83747,Làm đẹp - Sức khỏe,Tiki,83000,92000,0.1,33758,5.0,https://tiki.vn/lan-ngan-mui-nivea-extra-whitening-trang-min-mo-vet-tham-50ml-83747-p273455551.html?spid=273455552,False
273201159,[300 Cái Khẩu Trang KF94] Thùng Khẩu Trang Y Tế Kháng Khuẩn KF94 An Tâm- 4 Lớp,Làm đẹp - Sức khỏe,Tiki,219000,289000,0.24,1137,4.7,https://tiki.vn/300-cai-khau-trang-kf94-thung-khau-trang-y-te-khang-khuan-kf94-an-tam-4-lop-p273201159.html?spid=273203356,False
273188046,Phấn nước trang điểm che phủ kiềm dầu thuần chay GLAMRR Q VEGAN SUPER COVER CUSHION (1 lõi x 15g) by Gilaa,Làm đẹp - Sức khỏe,Tiki,415000,650000,0.36,84,5.0,https://tiki.vn/phan-nuoc-trang-diem-che-phu-kiem-dau-thuan-chay-glamrr-q-vegan-super-cover-cushion-1-loi-x-15g-by-gilaa-p273188046.html?spid=273188617,False
273188043,Phấn nước trang điểm dưỡng da GLAMRR Q LONG WEAR DD CUSHION by Gilaa (1 lõi x 13g),Làm đẹp - Sức khỏe,Tiki,219000,300000,0.27,123,4.8,https://tiki.vn/phan-nuoc-trang-diem-duong-da-glamrr-q-long-wear-dd-cushion-by-gilaa-1-loi-x-13g-p273188043.html?spid=277453291,False
273177565,"Dụng cụ cắt tỉa lông mũi bằng thép không gỉ RiBi, máy cắt lông mũi an toàn tiện lợi kèm cọ vệ sinh, hộp đựng sang trọng - Hàng Chính Hãng",Làm đẹp - Sức khỏe,Tiki,50000,50000,0.0,352,4.7,https://tiki.vn/dung-cu-cat-tia-long-mui-bang-thep-khong-gi-ribi-may-cat-long-mui-an-toan-tien-loi-kem-co-ve-sinh-hop-dung-sang-trong-hang-chinh-hang-p273177565.html?spid=273177566,False
263795515,Xịt chống muỗi Rohto Mentholatum Remos Hương Sả Chanh 150ml,Làm đẹp - Sức khỏe,Tiki,61000,81000,0.25,3854,5.0,https://tiki.vn/xit-chong-muoi-rohto-mentholatum-remos-huong-sa-chanh-150ml-p263795515.html?spid=263795516,False
247287157,Kem dưỡng trắng dạng gel Hada Labo Perfect White Tranexamic Acid Cream 50g,Làm đẹp - Sức khỏe,Tiki,223000,278500,0.2,1085,4.5,https://tiki.vn/kem-duong-trang-dang-gel-hada-labo-perfect-white-tranexamic-acid-cream-50g-p247287157.html?spid=247287158,False
204877913,Cân sức khỏe Life360,Làm đẹp - Sức khỏe,Tiki,158500,290000,0.45,67,4.6,https://tiki.vn/can-suc-khoe-life360-p204877913.html?spid=171252243,False
191752367,[HOT DEAL] Kem Dưỡng Da Trắng Hồng ban đêm Giảm Thâm Sạm Không Cồn dạng gel SENKA AQUA BRIGHT GLOW GEL CREAM 50g - 15538,Làm đẹp - Sức khỏe,Tiki,235000,360000,0.35,877,4.7,https://tiki.vn/kem-duong-trang-ban-dem-senka-aqua-bright-glow-gel-cream-50g-p191752367.html?spid=272310534,False
176672113,Kem chấm mụn chuyên sâu Acnes Blemish Clear Cream 10g,Làm đẹp - Sức khỏe,Tiki,54000,67000,0.19,9572,4.8,https://tiki.vn/kem-cham-mun-chuyen-sau-acnes-blemish-clear-cream-10g-p176672113.html?spid=176672114,False
176284237,Sữa Rửa Mặt Nivea Men Hạt Mát Xa Sạch Nhờn Mát Lạnh (100G) - 88880,Làm đẹp - Sức khỏe,Tiki,66500,82000,0.19,22211,4.5,https://tiki.vn/sua-rua-mat-nivea-men-hat-mat-xa-sach-nhon-mat-lanh-100g-88880-p176284237.html?spid=273568533,False
171564906,"Dầu gội Selsun chống gàu, sạch gàu & hết ngứa da đầu Selsun Anti-Dandruff Shampoo 250ml",Làm đẹp - Sức khỏe,Tiki,194000,228000,0.15,20149,4.8,https://tiki.vn/dau-goi-selsun-chong-gau-sach-gau-het-ngua-da-dau-selsun-anti-dandruff-shampoo-250ml-p171564906.html?spid=171564907,False
108830964,Combo 2 Kem đánh răng P/S Trắng răng than hoạt tính & tre 230g,Làm đẹp - Sức khỏe,Tiki,114500,135000,0.15,2135,4.8,https://tiki.vn/bo-3-kem-danh-rang-p-s-than-hoat-tinh-230g-p108830964.html?spid=108830967,False
72885805,Dầu gội Rejoice Trị gàu 3 trong 1,Làm đẹp - Sức khỏe,Tiki,243000,332000,0.27,245,4.8,https://tiki.vn/dau-goi-rejoice-ho-tro-dieu-tri-gau-3-trong-1-p72885805.html?spid=72885809,False
10071383,Sữa Tắm Lifebuoy 800gr Detox Và Sạch Sâu Khỏi Bụi Mịn Pm2.5 Detox 100% Từ Thiên Nhiên Diệt Khuẩn - Matcha & Khổ Qua,Làm đẹp - Sức khỏe,Tiki,180000,214500,0.16,12290,4.7,https://tiki.vn/sua-tam-lifebuoy-detox-va-sach-sau-khoi-bui-min-pm2-5-detox-bao-ve-khoi-vi-khuan-gay-mun-co-the-matcha-kho-qua-chai-800g-p10071383.html?spid=10071384,False
1672157,Bao cao su Durex Invisible Extra Thin Extra Sensitive 1 Hộp 10 Bao,Làm đẹp - Sức khỏe,Tiki,260000,418000,0.38,57773,4.7,https://tiki.vn/bao-cao-su-durex-invisible-extra-thin-extra-sensitive-1-hop-10-bao-p1672157.html?spid=1115608,False
1672153,Bao cao su Durex Performa 12 bao,Làm đẹp - Sức khỏe,Tiki,222000,360000,0.38,37101,4.7,https://tiki.vn/bao-cao-su-durex-performa-12-bao-p1672153.html?spid=85611,False
1537315,Gel bôi trơn Durex K-Y Jelly 50g - KY Jelly,Làm đẹp - Sức khỏe,Tiki,82000,118000,0.31,92846,4.7,https://tiki.vn/gel-boi-tron-durex-k-y-jelly-50g-ky-jelly-p1537315.html?spid=1537389,False
1313877,"Kem chống nắng Sunplay cho bé từ 6 tháng tuổi và da nhạy cảm, dạng sữa Sunplay Baby Mild SPF 35, PA++ 30g",Làm đẹp - Sức khỏe,Tiki,86000,107000,0.2,4245,4.8,https://tiki.vn/kem-chong-nang-sunplay-cho-be-tu-6-thang-tuoi-va-da-nhay-cam-dang-sua-sunplay-baby-mild-spf-35-pa-30g-p1313877.html?spid=10861847,False
796867,Bao cao su Durex Invisible Extra Thin Extra Sensitive 1 Hộp 3 Bao,Làm đẹp - Sức khỏe,Tiki,80000,156000,0.49,29833,4.7,https://tiki.vn/bao-cao-su-durex-invisible-extra-thin-extra-sensitive-1-hop-3-bao-p796867.html?spid=1115610,False
631496,Kem dưỡng ẩm Hada Labo Advanced Nourish Cream 50g,Làm đẹp - Sức khỏe,Tiki,182000,227000,0.2,9971,4.7,https://tiki.vn/kem-duong-am-hada-labo-advanced-nourish-cream-50g-p631496.html?spid=10862626,False
631034,Sữa rửa mặt dưỡng ẩm tối ưu Hada Labo Advanced Nourish Cleanser 80g,Làm đẹp - Sức khỏe,Tiki,73000,91500,0.2,118163,4.7,https://tiki.vn/sua-rua-mat-duong-am-toi-uu-hada-labo-advanced-nourish-cleanser-80g-p631034.html?spid=10862753,False
630793,"Kem chống nắng Skin Aqua trang điểm tạo nền trắng mịn & đều màu dạng sữa Sunplay Skin Clear White CC Milk SPF 50, PA++++ 25g",Làm đẹp - Sức khỏe,Tiki,123000,154000,0.2,1617,4.7,https://tiki.vn/kem-chong-nang-skin-aqua-trang-diem-tao-nen-trang-min-deu-mau-dang-sua-sunplay-skin-clear-white-cc-milk-spf-50-pa-25g-p630793.html?spid=10862171,False
517596,Dầu Gội Pantene hỗ trợ điều trị Gàu Chai 650ml,Làm đẹp - Sức khỏe,Tiki,170500,227000,0.25,547,4.3,https://tiki.vn/dau-goi-pantene-ho-tro-dieu-tri-gau-chai-650ml-p517596.html?spid=235533,False
394073,Lăn Khử Mùi Nivea Nam Phân Tử Bạc Silver Protect 25ml - 83779 ,Làm đẹp - Sức khỏe,Tiki,45000,47000,0.04,364,4.8,https://tiki.vn/lan-khu-mui-nivea-nam-phan-tu-bac-silver-protect-25ml-83779-p394073.html?spid=95289,False
385654,Bao cao su Durex Performa 3 bao,Làm đẹp - Sức khỏe,Tiki,65500,99000,0.34,19147,4.7,https://tiki.vn/bao-cao-su-durex-performa-3-bao-p385654.html?spid=85603,False
278844507,[MỚI] Dung dịch vệ sinh phụ nữ Fresh&Care Odor Fresh,Làm đẹp - Sức khỏe,Tiki,45000,51000,0.12,28,5.0,https://tiki.vn/moi-dung-dich-ve-sinh-phu-nu-fresh-care-odor-fresh-p278844507.html?spid=278844527,False
278733434,"Nước Tẩy Trang Sen Hậu Giang Sạch Bụi Siêu Mịn PM1.0, Có Prebiotics Dịu Êm Cho Da Rất Nhạy Cảm Cocoon 500ml",Làm đẹp - Sức khỏe,Tiki,263000,309273,0.15,1069,5.0,https://tiki.vn/nuoc-tay-trang-sen-hau-giang-sach-bui-sieu-min-pm1-0-co-prebiotics-diu-em-cho-da-rat-nhay-cam-cocoon-500ml-p278733434.html?spid=278733435,False
278578284,Nước súc miệng Marvis Collutorio (400ml) - Hàng chính hãng,Làm đẹp - Sức khỏe,Tiki,399000,399000,0.0,15,0.0,https://tiki.vn/nuoc-suc-mieng-marvis-collutorio-400ml-hang-chinh-hang-p278578284.html?spid=278578286,False
277561408,"Kem chống nắng nâng tông Skin Aqua Tone up Blue cho da vàng có khuyết điểm đỏ, dạng sữa Sunplay Skin Aqua Tone Up UV Milk Blue SPF 50+ PA++++ 50g",Làm đẹp - Sức khỏe,Tiki,165000,195500,0.16,22,5.0,https://tiki.vn/kem-chong-nang-nang-tong-skin-aqua-tone-up-blue-cho-da-vang-co-khuyet-diem-do-dang-sua-sunplay-skin-aqua-tone-up-uv-milk-blue-spf-50-pa-50g-p277561408.html?spid=277561409,False
277020770,Dao cạo Blue 3 FLexi ,Làm đẹp - Sức khỏe,Tiki,15000,17000,0.12,19344,5.0,https://tiki.vn/dao-cao-blue-3-flexi-p277020770.html?spid=277020771,False
276568035,XỊT LẠNH LONGTIME _Gel bôi trơn jex ,Làm đẹp - Sức khỏe,Tiki,150000,150000,0.0,23,0.0,https://tiki.vn/xit-lanh-longtime-_gel-boi-tron-jex-p276568035.html?spid=276568036,False
276174256,Kem Dưỡng Ẩm Da NIVEA Crème (60 ml) - 80102,Làm đẹp - Sức khỏe,Tiki,59000,86000,0.31,141,5.0,https://tiki.vn/kem-duong-am-da-nivea-creme-60-ml-80102-p276174256.html?spid=276174257,False
276051050,"Viên uống tăng cường sinh lý nam Ngựa Thái, hộp 10 viên",Làm đẹp - Sức khỏe,Tiki,125000,125000,0.0,475,4.3,https://tiki.vn/vien-uong-tang-cuong-sinh-ly-nam-ngua-thai-hop-10-vien-p276051050.html?spid=276051051,False
276036754,Combo 2 Băng Vệ Sinh Diana Super Night Có Cánh 29cm (Gói 4 Miếng),Làm đẹp - Sức khỏe,Tiki,30000,40000,0.25,126,5.0,https://tiki.vn/combo-6-bang-ve-sinh-diana-super-night-co-canh-29cm-goi-4-mieng-p276036754.html?spid=276036755,False
276022715,"Sữa rửa mặt cho nam Oxy sạch dịu nhẹ, giảm khô căng dạng gel Oxy Hydrating Wash 100g",Làm đẹp - Sức khỏe,Tiki,78000,97000,0.2,59,4.5,https://tiki.vn/sua-rua-mat-cho-nam-oxy-sach-diu-nhe-giam-kho-cang-dang-gel-oxy-hydrating-wash-100g-p276022715.html?spid=276022718,False
275970806,Dầu gội bưởi Cocoon 310ml,Làm đẹp - Sức khỏe,Tiki,218500,260182,0.16,1121,5.0,https://tiki.vn/dau-goi-buoi-310ml-p275970806.html?spid=275970807,False
275969428,Nước sen Hậu Giang Cocoon 140ml,Làm đẹp - Sức khỏe,Tiki,163000,191455,0.15,17,0.0,https://tiki.vn/nuoc-sen-hau-giang-140ml-p275969428.html?spid=275969430,False
275428305,Gương Trang Điểm [CUTE01] Tai Mèo Xoay 360 độ | Có Móc Treo Phụ Kiện - Hàng chính hãng,Làm đẹp - Sức khỏe,Tiki,59000,59000,0.0,6,5.0,https://tiki.vn/guong-trang-diem-cute01-tai-meo-xoay-360-do-co-moc-treo-phu-kien-hang-chinh-hang-p275428305.html?spid=275428311,False
275408919,Xịt chống nắng bảo vệ đa chiều Skin Aqua Ultra Protection Mist 60ml,Làm đẹp - Sức khỏe,Tiki,178000,222000,0.2,43,5.0,https://tiki.vn/xit-chong-nang-bao-ve-da-chieu-skin-aqua-ultra-protection-mist-60ml-p275408919.html?spid=275408922,False
275338097,"Combo 3 Xà Bông Cục SAFEGUARD Sạch 99,9% Vi Khuẩn & Dịu Nhẹ Cho Da 130g/125g",Làm đẹp - Sức khỏe,Tiki,57000,79000,0.28,330,5.0,https://tiki.vn/combo-3-xa-bong-cuc-safeguard-sach-99-9-vi-khuan-diu-nhe-cho-da-130g-125g-p275338097.html?spid=275338130,False
275180792,"Bao cao su gân gai, hạt nổi, kéo dài thời gian G'EXlife Rock'nRoll Hộp 12 Cái",Làm đẹp - Sức khỏe,Tiki,286000,286000,0.0,28,0.0,https://tiki.vn/bao-cao-su-gan-gai-hat-noi-keo-dai-thoi-gian-g-exlife-rock-nroll-hop-12-cai-p275180792.html?spid=275180793,False
274988573,Xịt Ngăn Mùi NIVEA MEN Deep Than Đen Hương Espresso (150 ml) - 85367,Làm đẹp - Sức khỏe,Tiki,102500,125000,0.18,361,0.0,https://tiki.vn/xit-ngan-mui-nivea-men-than-den-huong-espresso-150ml-p274988573.html?spid=274988574,False
274964902,Máy tăm nước LocknLock ENR154WHT - Kèm 4 đầu tăm - Dung tích 250ml - Màu trắng,Làm đẹp - Sức khỏe,Tiki,1054950,1623000,0.35,197,4.8,https://tiki.vn/may-tam-nuoc-locknlock-enr154wht-kem-4-dau-tam-dung-tich-250ml-mau-trang-p274964902.html?spid=274964903,True
274948813,"[MỚI] Kem tẩy lông Veet Pure cho da thường 50g, công thức cải tiến",Làm đẹp - Sức khỏe,Tiki,61500,136000,0.55,7986,4.8,https://tiki.vn/moi-kem-tay-long-veet-pure-cho-da-thuong-50g-cong-thuc-cai-tien-p274948813.html?spid=274948814,False
274590333,Bàn chải đánh răng điện LocknLock Electric toothbrush DC3.7V ENR321BLK - Hộp đựng kèm - 1W - Màu đen,Làm đẹp - Sức khỏe,Tiki,466000,871000,0.46,140,4.8,https://tiki.vn/ban-chai-danh-rang-dien-locknlock-electric-toothbrush-dc3-7v-enr321blk-hop-dung-kem-1w-mau-den-p274590333.html?spid=274590334,False
274079594,Kem Đánh Răng Colgate Vitamin C Thơm Mát 170G ,Làm đẹp - Sức khỏe,Tiki,27000,38000,0.29,17615,4.8,https://tiki.vn/kem-danh-rang-colgate-vitamin-c-thom-mat-170g-p274079594.html?spid=274079595,False
262899667,"Glucosamine 1500mg MSM 1500mg Kirkland Signature  - Phục hồi sụn khớp, Giảm đau nhức xương khớp và Hỗ trợ sự vận động linh hoạt hiệu quả - QuaTangMe Extaste",Làm đẹp - Sức khỏe,Tiki,999000,999000,0.0,2036,4.8,https://tiki.vn/thuc-pham-bao-ve-suc-khoe-kirkland-signature-glucosamine-with-msm-p262899667.html?spid=8338053,True
206945062,Kem Đánh Răng MEDIAN DENTAL IQ 93% 120g - MEDIAN GUM SCIENCE 87% - 93% 120g,Làm đẹp - Sức khỏe,Tiki,55000,55000,0.0,512,4.8,https://tiki.vn/kem-danh-rang-han-quoc-trang-rang-median-dental-iq-93-120g-p206945062.html?spid=206945064,False
194421467,Dầu Gội REJOICE Siêu Mượt (630ml),Làm đẹp - Sức khỏe,Tiki,142000,170000,0.16,2459,5.0,https://tiki.vn/dau-goi-rejoice-sieu-muot-630ml-p194421467.html?spid=271477434,False
144962141,Xịt Ngăn Mùi NIVEA MEN Black&White Ngăn Vệt Ố Vàng Vượt Trội - Hương Nhẹ Nhàng (150 Ml) - 82241,Làm đẹp - Sức khỏe,Tiki,100500,125000,0.2,376,0.0,https://tiki.vn/xit-ngan-mui-nivea-men-black-white-invisible-original-5in1-ngan-vet-o-vang-vuot-troi-huong-nhe-nhang-150ml-82241-p144962141.html?spid=273568725,False
136666870,Dầu Gội PANTENE Chai,Làm đẹp - Sức khỏe,Tiki,192000,314000,0.39,6140,4.8,https://tiki.vn/dau-goi-pantene-chai-650ml-900ml-1-2l-1-750ml-p136666870.html?spid=58462893,False
113775375,"Tinh Dầu Cam Ngọt TOKI MORI Xuất Khẩu Nhật Bản (50ml) 100% Thiên Nhiên, Xông Phòng, Khử Mùi, Kháng Khuẩn, Đuổi Muỗi, Ngủ Ngon, Giảm Stress, An Toàn Cho Trẻ.",Làm đẹp - Sức khỏe,Tiki,219000,219000,0.0,111,4.7,https://tiki.vn/tinh-dau-cam-ngot-toki-mori-xuat-khau-nhat-ban-50ml-100-thien-nhien-xong-phong-khu-mui-khang-khuan-duoi-muoi-ngu-ngon-giam-stress-an-toan-cho-tre-p113775375.html?spid=113775376,False
92560200,Xịt khử mùi dưỡng trắng hương nước hoa Refre Whitening Perfume In Love - Hương Tình Yêu 30ml,Làm đẹp - Sức khỏe,Tiki,55000,65001,0.15,762,4.8,https://tiki.vn/xit-khu-mui-duong-trang-huong-nuoc-hoa-refre-whitening-perfume-in-love-huong-tinh-yeu-30ml-p92560200.html?spid=92560201,False
83319137,Bộ 3 bàn chải Colgate chăm sóc nướu ( màu ngẫu nhiên ),Làm đẹp - Sức khỏe,Tiki,37000,50000,0.26,104,5.0,https://tiki.vn/bo-3-ban-chai-colgate-cham-soc-nuou-p83319137.html?spid=273211905,False
68494638,Son dưỡng môi không màu thành phần tự nhiên Lip Pure Natural Không Mùi 3.9g,Làm đẹp - Sức khỏe,Tiki,82000,102000,0.2,1367,4.8,https://tiki.vn/son-duong-moi-khong-mau-thanh-phan-tu-nhien-lip-pure-p68494638.html?spid=68494640,False
58261730,Tinh bột nghệ nguyên chất - MS ( 200gr),Làm đẹp - Sức khỏe,Tiki,150000,150000,0.0,444,4.7,https://tiki.vn/tinh-bot-nghe-nguyen-chat-ms-200gr-p58261730.html?spid=58261731,False
22052322,Sữa rửa mặt cho nam Oxy sạch sâu giảm nhờn dạng kem có hạt massage Oxy Deep Wash 100g,Làm đẹp - Sức khỏe,Tiki,72000,89500,0.2,63916,4.8,https://tiki.vn/sua-rua-mat-cho-nam-oxy-sach-sau-giam-nhon-dang-kem-co-hat-massage-oxy-deep-wash-100g-p22052322.html?spid=22052324,False
8959289,Tinh chất chống nắng nâng tông Skin Aqua Tone up Lavender cho da tối màu & da vàng Sunplay Skin Aqua Tone Up UV Essence Lavender SPF 50+ PA++++ 50g,Làm đẹp - Sức khỏe,Tiki,162000,202000,0.2,22382,4.6,https://tiki.vn/tinh-chat-chong-nang-nang-tong-skin-aqua-tone-up-lavender-cho-da-toi-mau-da-vang-sunplay-skin-aqua-tone-up-uv-essence-lavender-spf-50-pa-50g-p8959289.html?spid=10863050,False
